T   c3  c4  c5  c6  c7  c8  c9
49.00000	1.2486E-13	3.78089E-13	9.71329E-13	0.000166632	0.006255643	0.030103355	0.029831763
50.00000	2.57323E-13	7.63861E-13	1.9245E-12	0.000217384	0.007389145	0.032800988	0.031305934
51.00000	5.16618E-13	1.50203E-12	3.71296E-12	0.000280856	0.008676268	0.035632269	0.032803047
52.00000	1.01166E-12	2.87896E-12	6.98604E-12	0.000359551	0.010130397	0.038597189	0.034322264
53.00000	1.9346E-12	5.38638E-12	1.28368E-11	0.000456328	0.011765303	0.041695529	0.035862778
54.00000	3.6168E-12	9.84974E-12	2.30657E-11	0.00057443	0.013595097	0.044926902	0.037423816
55.00000	6.6176E-12	1.76257E-11	4.05769E-11	0.000717513	0.015634187	0.048290741	0.039004637
56.00000	1.18621E-11	3.08995E-11	6.99656E-11	0.000889671	0.017897236	0.05178634	0.040604527
57.00000	2.08508E-11	5.31251E-11	1.18368E-10	0.001095468	0.020399108	0.055412843	0.042222806
58.00000	3.59736E-11	8.96641E-11	1.96678E-10	0.001339964	0.023154833	0.059169279	0.043858817
59.00000	6.09704E-11	1.48699E-10	3.21248E-10	0.001628739	0.026179553	0.063054559	0.045511934
60.00000	1.01598E-10	2.42517E-10	5.16246E-10	0.001967922	0.029488489	0.067067491	0.047181557
61.00000	1.66576E-10	3.89289E-10	8.16867E-10	0.00236421	0.033096886	0.071206799	0.048867109
62.00000	2.6892E-10	6.15499E-10	1.27364E-09	0.002824896	0.037019987	0.075471125	0.050568039
63.00000	4.27776E-10	9.59214E-10	1.95815E-09	0.003357889	0.041272976	0.07985904	0.052283819
64.00000	6.70927E-10	1.47444E-09	2.97051E-09	0.003971733	0.045870962	0.084369052	0.054013942
65.00000	1.03817E-09	2.23683E-09	4.44907E-09	0.004675623	0.050828921	0.088999627	0.055757924
66.00000	1.5858E-09	3.35112E-09	6.58284E-09	0.005479428	0.056161678	0.09374917	0.057515302
67.00000	2.39252E-09	4.96066E-09	9.62714E-09	0.006393701	0.061883871	0.098616061	0.059285626
68.00000	3.56713E-09	7.25955E-09	1.39233E-08	0.007429693	0.068009919	0.103598647	0.061068476
69.00000	5.25838E-09	1.05078E-08	1.99233E-08	0.008599367	0.074553996	0.108695246	0.06286344
70.00000	7.66759E-09	1.50506E-08	2.82194E-08	0.009915405	0.081530009	0.113904157	0.06467013
71.00000	1.10645E-08	2.13414E-08	3.95813E-08	0.011391217	0.088951568	0.119223666	0.066488161
72.00000	1.58072E-08	2.99709E-08	5.50001E-08	0.013040946	0.096831974	0.124652052	0.06831719
73.00000	2.23666E-08	4.17019E-08	7.57416E-08	0.014879474	0.105184194	0.130187581	0.070156856
74.00000	3.13568E-08	5.75113E-08	1.0341E-07	0.016922425	0.114020844	0.135828527	0.072006839
75.00000	4.35722E-08	7.86402E-08	1.40021E-07	0.019186162	0.123354176	0.141573154	0.073866818
76.00000	6.00314E-08	1.06654E-07	1.88092E-07	0.02168779	0.133196066	0.147419739	0.07573649
77.00000	8.20316E-08	1.4351E-07	2.50742E-07	0.024445151	0.143557999	0.153366566	0.077615557
78.00000	1.11212E-07	1.91646E-07	3.31812E-07	0.02747682	0.154451061	0.159411925	0.079503749
79.00000	1.49629E-07	2.54067E-07	4.35998E-07	0.030802101	0.165885956	0.165554118	0.081400793
80.00000	1.99848E-07	3.34462E-07	5.6901E-07	0.034441015	0.177872925	0.171791467	0.083306424
81.00000	2.65041E-07	4.3733E-07	7.37747E-07	0.038414297	0.190421835	0.178122305	0.085220409
82.00000	3.49116E-07	5.68121E-07	9.50498E-07	0.042743379	0.203542124	0.184544981	0.087142494
83.00000	4.56851E-07	7.33404E-07	1.21716E-06	0.047450386	0.217242816	0.191057866	0.089072458
84.00000	5.94055E-07	9.41055E-07	1.54952E-06	0.052558116	0.231532464	0.197659351	0.091010087
85.00000	7.67755E-07	1.20046E-06	1.96148E-06	0.058090024	0.246419284	0.204347848	0.092955153
86.00000	9.86399E-07	1.52275E-06	2.46941E-06	0.064070225	0.261910974	0.211121789	0.094907473
87.00000	1.2601E-06	1.92107E-06	3.0925E-06	0.070523443	0.278014893	0.217979626	0.096866835
88.00000	1.60089E-06	2.41085E-06	3.8531E-06	0.077475033	0.294737962	0.224919841	0.098833061
89.00000	2.02304E-06	3.01016E-06	4.77716E-06	0.084950933	0.312086653	0.231940934	0.100805963
90.00000	2.54336E-06	3.73999E-06	5.89466E-06	0.09297765	0.330067077	0.239041434	0.102785374
91.00000	3.18159E-06	4.62473E-06	7.24011E-06	0.101582265	0.348684945	0.246219883	0.104771118
92.00000	3.96081E-06	5.6925E-06	8.85309E-06	0.110792365	0.367945526	0.253474869	0.106763044
93.00000	4.9079E-06	6.97564E-06	1.07788E-05	0.120636068	0.387853752	0.260804972	0.108760988
94.00000	6.05398E-06	8.51123E-06	1.30686E-05	0.131141977	0.408414159	0.268208849	0.1107648
95.00000	7.43502E-06	1.03416E-05	1.57809E-05	0.142339152	0.429630886	0.275685108	0.112774343
96.00000	9.0924E-06	1.25148E-05	1.89815E-05	0.15425711	0.451507751	0.283232453	0.114789468
97.00000	1.10735E-05	1.50853E-05	2.27447E-05	0.166925777	0.474048175	0.290849567	0.116810048
98.00000	1.34326E-05	1.81149E-05	2.71537E-05	0.180375481	0.497255257	0.298535202	0.118835954
